2025-11-08 19:31:26 - INFO - training - ================================================================================
2025-11-08 19:31:26 - INFO - training - TRAINING SESSION STARTED | {"agent_type": "mcts", "num_matches": 100, "num_iterations": 5, "optimization_strategy": "grid_search"}
2025-11-08 19:33:28 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 18, "result": "AGENT1_WIN", "turns": 22, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:33:37 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 19, "result": "AGENT1_WIN", "turns": 45, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:33:40 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 20, "result": "AGENT1_WIN", "turns": 17, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:00 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 21, "result": "AGENT1_WIN", "turns": 110, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:06 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 22, "result": "AGENT2_WIN", "turns": 34, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:17 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 23, "result": "AGENT1_WIN", "turns": 58, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:22 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 24, "result": "AGENT1_WIN", "turns": 27, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:29 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 25, "result": "AGENT1_WIN", "turns": 39, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:34 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 26, "result": "AGENT1_WIN", "turns": 25, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:40 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 27, "result": "AGENT1_WIN", "turns": 32, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:44 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 28, "result": "AGENT1_WIN", "turns": 23, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:46 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 29, "result": "AGENT1_WIN", "turns": 12, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:50 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 30, "result": "AGENT1_WIN", "turns": 20, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:34:54 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 31, "result": "AGENT1_WIN", "turns": 20, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:03 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 32, "result": "AGENT2_WIN", "turns": 51, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:07 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 33, "result": "AGENT1_WIN", "turns": 22, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:14 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 34, "result": "AGENT1_WIN", "turns": 37, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:21 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 35, "result": "AGENT1_WIN", "turns": 39, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:22 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 36, "result": "AGENT1_WIN", "turns": 4, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 2, "agent2_boosts_used": 0}
2025-11-08 19:35:26 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 37, "result": "AGENT1_WIN", "turns": 21, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:29 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 38, "result": "AGENT1_WIN", "turns": 18, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:45 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 39, "result": "DRAW", "turns": 84, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:47 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 40, "result": "AGENT1_WIN", "turns": 13, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:35:54 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 41, "result": "AGENT1_WIN", "turns": 37, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:00 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 42, "result": "AGENT1_WIN", "turns": 33, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:10 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 43, "result": "AGENT1_WIN", "turns": 56, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:16 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 44, "result": "AGENT1_WIN", "turns": 30, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:18 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 45, "result": "AGENT1_WIN", "turns": 12, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:26 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 46, "result": "AGENT1_WIN", "turns": 43, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:28 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 47, "result": "AGENT1_WIN", "turns": 10, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:38 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 48, "result": "AGENT1_WIN", "turns": 56, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:36:51 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 49, "result": "AGENT1_WIN", "turns": 70, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:02 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 50, "result": "AGENT2_WIN", "turns": 59, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:11 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 51, "result": "AGENT1_WIN", "turns": 51, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:18 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 52, "result": "AGENT1_WIN", "turns": 37, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:36 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 53, "result": "AGENT1_WIN", "turns": 97, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:43 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 54, "result": "AGENT1_WIN", "turns": 41, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:37:50 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 55, "result": "AGENT1_WIN", "turns": 38, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:02 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 56, "result": "AGENT1_WIN", "turns": 65, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:19 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 57, "result": "AGENT1_WIN", "turns": 95, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:35 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 58, "result": "AGENT1_WIN", "turns": 87, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:39 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 59, "result": "AGENT1_WIN", "turns": 18, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:43 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 60, "result": "AGENT1_WIN", "turns": 21, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:46 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 61, "result": "AGENT1_WIN", "turns": 18, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:51 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 62, "result": "AGENT1_WIN", "turns": 27, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:38:55 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 63, "result": "AGENT1_WIN", "turns": 18, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:01 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 64, "result": "AGENT1_WIN", "turns": 32, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:04 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 65, "result": "AGENT1_WIN", "turns": 20, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:13 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 66, "result": "AGENT1_WIN", "turns": 45, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:27 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 67, "result": "AGENT1_WIN", "turns": 81, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:32 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 68, "result": "AGENT1_WIN", "turns": 24, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:38 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 69, "result": "AGENT2_WIN", "turns": 32, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:43 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 70, "result": "AGENT1_WIN", "turns": 29, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:52 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 71, "result": "AGENT1_WIN", "turns": 47, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:56 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 72, "result": "AGENT1_WIN", "turns": 21, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:39:57 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 73, "result": "AGENT1_WIN", "turns": 9, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:05 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 74, "result": "AGENT1_WIN", "turns": 39, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:12 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 75, "result": "AGENT1_WIN", "turns": 40, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:15 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 76, "result": "AGENT1_WIN", "turns": 14, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:18 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 77, "result": "AGENT1_WIN", "turns": 15, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:27 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 78, "result": "AGENT1_WIN", "turns": 52, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:31 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 79, "result": "AGENT2_WIN", "turns": 19, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:33 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 80, "result": "AGENT1_WIN", "turns": 11, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:38 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 81, "result": "AGENT1_WIN", "turns": 30, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:40:45 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 82, "result": "AGENT1_WIN", "turns": 34, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:01 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 83, "result": "AGENT1_WIN", "turns": 87, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:07 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 84, "result": "AGENT1_WIN", "turns": 33, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:11 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 85, "result": "AGENT1_WIN", "turns": 24, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:19 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 86, "result": "DRAW", "turns": 41, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:22 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 87, "result": "AGENT1_WIN", "turns": 16, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:25 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 88, "result": "AGENT1_WIN", "turns": 17, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:26 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 89, "result": "AGENT1_WIN", "turns": 8, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:34 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 90, "result": "AGENT1_WIN", "turns": 42, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:43 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 91, "result": "AGENT1_WIN", "turns": 47, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:41:51 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 92, "result": "AGENT1_WIN", "turns": 46, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:42:00 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 93, "result": "AGENT1_WIN", "turns": 49, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
2025-11-08 19:42:10 - INFO - training - Match summary | {"batch": "iter1_cfg1", "opponent": "random", "leg": "A", "match_index": 94, "result": "AGENT1_WIN", "turns": 54, "agent1_invalid_moves": 0, "agent2_invalid_moves": 0, "agent1_boosts_used": 3, "agent2_boosts_used": 0}
